user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP294.12602_R.bin.4.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	ANI	classification based on placement in class-level tree	GCF_000499785.1, s__Bacteroides neonati, 95.0, 79.03, 0.28; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 78.68, 0.22; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 78.54, 0.34; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 78.53, 0.22; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 78.48, 0.19; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 78.45, 0.19; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 78.45, 0.2; GCA_000613465.1, s__Bacteroides nordii, 95.0, 78.45, 0.24; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 78.44, 0.19; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 78.42, 0.21; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 78.41, 0.22; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 78.39, 0.22; GCF_002222615.2, s__Bacteroides caccae, 95.0, 78.36, 0.18; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 78.34, 0.2; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 78.32, 0.23; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 78.3, 0.21; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 78.3, 0.23; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 78.26, 0.21; GCF_900106755.1, s__Bacteroides faecis, 95.0, 78.25, 0.22; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 78.25, 0.22; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 78.23, 0.23; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 78.23, 0.22; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 78.17, 0.18; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 78.16, 0.19; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.08, 0.15; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 78.06, 0.23; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.02, 0.15; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.98, 0.17; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.93, 0.13; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.91, 0.2; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.84, 0.18; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.84, 0.16; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.83, 0.19; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 77.82, 0.15; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.82, 0.16; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.81, 0.2; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.79, 0.21; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.76, 0.18; GCF_900130135.1, s__Bacteroides togonis, 95.0, 77.75, 0.12; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 77.74, 0.21; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.73, 0.19; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.69, 0.18; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.68, 0.18; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.68, 0.19; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.68, 0.15; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.66, 0.19; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.66, 0.16; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.65, 0.2; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.61, 0.12; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.6, 0.16; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.57, 0.17; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.57, 0.16; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.56, 0.09; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.55, 0.15; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 77.54, 0.07; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.52, 0.2; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 77.51, 0.14; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.51, 0.16; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.46, 0.15; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 77.44, 0.11; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.44, 0.14; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.4, 0.16; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.39, 0.17; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.39, 0.15; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.38, 0.14; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.38, 0.12; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.35, 0.16; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.35, 0.14; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 77.27, 0.11; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 77.26, 0.15; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.26, 0.15; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.21, 0.18; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.17, 0.16; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.16, 0.13; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 77.15, 0.12; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.14, 0.22; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 77.12, 0.12; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 77.11, 0.11; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 77.11, 0.06; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 77.08, 0.06; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 77.05, 0.1; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.04, 0.15; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 77.03, 0.13; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 76.98, 0.11; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.93, 0.12; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.88, 0.1; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.83, 0.08; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.81, 0.08; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.8, 0.11; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.51, 0.11; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 76.47, 0.1; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.45, 0.09; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.28, 0.08; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.25, 0.1	75.44	11	0.9597461494916079	N/A
STP294.12602_R.bin.40.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_009929695.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp009929695	76.61	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 77.11, 0.12; GCA_019119935.1, s__Ruthenibacterium merdavium, 95.0, 77.01, 0.11; GCA_019113785.1, s__Ruthenibacterium merdigallinarum, 95.0, 76.83, 0.15; GCA_018380115.1, s__Ruthenibacterium sp018380115, 95.0, 76.73, 0.1; GCA_900546885.1, s__Ruthenibacterium merdipullorum, 95.0, 76.73, 0.15; GCA_002315015.1, s__Ruthenibacterium avium, 95.0, 76.67, 0.13; GCA_910587145.1, s__Ruthenibacterium sp013316265, 95.0, 76.65, 0.14; GCA_905212515.1, s__Ruthenibacterium sp905212515, 95.0, 76.64, 0.09; GCA_014799685.1, s__Ruthenibacterium sp014799685, 95.0, 76.5, 0.12	81.24	11	0.8943117752672719	Genome has more than 14.2% of markers with multiple hits
STP294.12602_R.bin.41.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.48	11	0.7870228823363545	N/A
STP294.12602_R.bin.42.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_B;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	13.54	11	0.9857255191800001	Genome has more than 70.8% of markers with multiple hits
STP294.12602_R.bin.43.fa	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	81.27	11	0.6935635317012289	N/A
STP294.12602_R.bin.45.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	ANI	classification based on placement in class-level tree	GCA_014385025.1, s__Fimivivens sp014385025, 95.0, 79.14, 0.41; GCA_900113995.1, s__Fimivivens sp900113995, 95.0, 79.02, 0.41; GCA_017399785.1, s__Fimivivens sp017399785, 95.0, 76.77, 0.04; GCA_018716105.1, s__Fimivivens faecavium, 95.0, 76.02, 0.06	57.03	11	0.9721339596535409	N/A
STP294.12602_R.bin.46.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__	ANI	classification based on placement in class-level tree	GCF_001028025.1, s__Muricomes fissicatena_A, 95.0, 77.98, 0.17; GCA_013911065.1, s__Muricomes sp013911065, 95.0, 77.92, 0.12; GCF_012524165.2, s__Muricomes sp012524165, 95.0, 77.92, 0.15; GCA_000509105.1, s__Muricomes sp000509105, 95.0, 77.92, 0.13; GCF_001404335.1, s__Muricomes contortus_B, 95.0, 77.76, 0.14; GCF_003149245.1, s__Muricomes oroticus, 95.0, 77.72, 0.17; GCF_003149105.1, s__Muricomes contortus_C, 95.0, 77.64, 0.13; GCF_001517425.1, s__Muricomes sp001517425, 95.0, 77.11, 0.11; GCF_004346165.1, s__Muricomes intestini, 95.0, 77.05, 0.1	23.11	11	0.952035867300813	Genome has more than 55.8% of markers with multiple hits
STP294.12602_R.bin.47.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.48.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	56.91	11	0.9028042831997534	N/A
STP294.12602_R.bin.49.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	74.57	0.02	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 76.76, 0.01; GCA_013316495.1, s__Angelakisella sp013316495, 95.0, 76.14, 0.01; GCA_910585535.1, s__Angelakisella sp910585535, 95.0, 75.93, 0.01; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 75.65, 0.0; GCA_910585525.1, s__Angelakisella sp910585525, 95.0, 75.59, 0.02; GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 74.65, 0.01; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 74.57, 0.0; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 74.57, 0.0; GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 74.56, 0.01	13.2	11	0.930085545275188	N/A
STP294.12602_R.bin.5.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCA_003612625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp003612625	74.52	0.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 77.1, 0.08; GCA_019114825.1, s__Anaerotruncus excrementipullorum, 95.0, 77.05, 0.15; GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 76.94, 0.08; GCA_910586875.1, s__Anaerotruncus sp910586875, 95.0, 74.65, 0.08; GCA_904398655.1, s__Anaerotruncus sp904398655, 95.0, 74.49, 0.08; GCF_000154565.1, s__Anaerotruncus colihominis, 95.0, 74.44, 0.08; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 74.41, 0.0	11.5	11	0.916962365503501	N/A
STP294.12602_R.bin.50.fa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__MGBC118957;s__	N/A	N/A	N/A	N/A	N/A	GCA_910584385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__MGBC118957;s__MGBC118957 sp910584385	76.61	0.13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__MGBC118957;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	62.41	11	0.884939041998053	N/A
STP294.12602_R.bin.51.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans sp002315675	74.44	0.01	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000723505.1, s__Mucinivorans hirudinis, 95.0, 74.53, 0.01	33.94	11	0.8952971532948825	N/A
STP294.12602_R.bin.52.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_003112755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus	75.98	0.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_910575265.1, s__Lawsonibacter sp910575265, 95.0, 76.49, 0.05; GCF_002160305.1, s__Lawsonibacter pullicola, 95.0, 76.33, 0.06; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 76.32, 0.06; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 76.29, 0.07; GCA_905215425.1, s__Lawsonibacter sp905215425, 95.0, 76.24, 0.02; GCA_003573975.1, s__Lawsonibacter sp900066825, 95.0, 76.2, 0.08; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 76.15, 0.05; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 76.13, 0.07; GCA_015068065.1, s__Lawsonibacter sp015068065, 95.0, 76.13, 0.03; GCA_009917615.1, s__Lawsonibacter sp009917615, 95.0, 76.12, 0.05; GCA_003612335.1, s__Lawsonibacter sp003612335, 95.0, 76.12, 0.04; GCA_902362775.1, s__Lawsonibacter sp900066645, 95.0, 76.07, 0.05; GCA_904420465.1, s__Lawsonibacter sp904420465, 95.0, 76.06, 0.05; GCF_016899775.1, s__Lawsonibacter sp900545895, 95.0, 76.01, 0.06; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 76.0, 0.05; GCA_902363045.1, s__Lawsonibacter sp902363045, 95.0, 75.92, 0.06; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 75.9, 0.06; GCA_017502285.1, s__Lawsonibacter sp017502285, 95.0, 75.88, 0.05; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 75.87, 0.06; GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 75.83, 0.07; GCA_905205085.1, s__Lawsonibacter sp900766145, 95.0, 75.79, 0.06; GCA_910577805.1, s__Lawsonibacter sp910577805, 95.0, 75.79, 0.05; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 75.78, 0.05; GCA_000492175.1, s__Lawsonibacter sp000492175, 95.0, 75.76, 0.06; GCA_910585815.1, s__Lawsonibacter sp910585815, 95.0, 75.72, 0.04; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 75.71, 0.06; GCA_910584605.1, s__Lawsonibacter sp910584605, 95.0, 75.65, 0.05; GCA_017397835.1, s__Lawsonibacter sp017397835, 95.0, 75.58, 0.05; GCA_015067885.1, s__Lawsonibacter sp015067885, 95.0, 75.58, 0.04; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 75.58, 0.07; GCA_910588635.1, s__Lawsonibacter sp910588635, 95.0, 75.57, 0.05; GCA_910588455.1, s__Lawsonibacter sp910588455, 95.0, 75.52, 0.04; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 75.47, 0.06; GCA_017624915.1, s__Lawsonibacter sp017624915, 95.0, 75.45, 0.03; GCA_910589085.1, s__Lawsonibacter sp910589085, 95.0, 75.43, 0.03; GCA_017631545.1, s__Lawsonibacter sp017631545, 95.0, 75.42, 0.04; GCA_017416685.1, s__Lawsonibacter sp017416685, 95.0, 75.32, 0.05; GCA_910578735.1, s__Lawsonibacter sp910578735, 95.0, 75.2, 0.04	44.7	11	0.9505894901151779	N/A
STP294.12602_R.bin.53.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.4%)
STP294.12602_R.bin.54.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_001244995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas massiliensis	76.39	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900626145.1, s__Intestinimonas timonensis, 95.0, 76.44, 0.11; GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 76.39, 0.1; GCA_019115785.1, s__Intestinimonas merdavium, 95.0, 76.37, 0.09; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 76.23, 0.09; GCA_019119795.1, s__Intestinimonas pullistercoris, 95.0, 76.08, 0.06; GCA_019115345.1, s__Intestinimonas stercorigallinarum, 95.0, 75.99, 0.08; GCA_019117605.1, s__Intestinimonas stercoravium, 95.0, 75.89, 0.06	64.3	11	0.936213312157492	N/A
STP294.12602_R.bin.55.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 87.6, 0.5; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 86.6, 0.48; GCA_905196875.1, s__Parabacteroides sp905196875, 95.0, 85.64, 0.53; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 83.44, 0.44; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 82.45, 0.47; GCF_014647375.1, s__Parabacteroides faecis, 95.0, 82.21, 0.43; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 81.28, 0.44; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 78.19, 0.3; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 78.1, 0.28; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 78.09, 0.3; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 78.09, 0.3; GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 78.05, 0.3; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 78.01, 0.3; GCF_000154105.1, s__Parabacteroides merdae, 95.0, 77.94, 0.3; GCA_910577325.1, s__Parabacteroides sp910577325, 95.0, 77.87, 0.33; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 77.87, 0.27; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 77.76, 0.28; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 77.75, 0.31; GCA_017937385.1, s__Parabacteroides sp017937385, 95.0, 77.72, 0.28; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 77.7, 0.29; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 77.59, 0.25; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 77.47, 0.27; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 77.15, 0.27; GCA_017481945.1, s__Parabacteroides sp017481945, 95.0, 77.1, 0.24; GCA_015060925.1, s__Parabacteroides distasonis_B, 95.0, 77.09, 0.25; GCA_000436495.1, s__Parabacteroides faecavium, 95.0, 77.01, 0.21; GCA_017560165.1, s__Parabacteroides sp017560165, 95.0, 76.97, 0.2; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 76.97, 0.2; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 76.9, 0.18; GCA_019114945.1, s__Parabacteroides intestinigallinarum, 95.0, 76.46, 0.16; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 76.46, 0.14; GCA_900552415.1, s__Parabacteroides intestinipullorum, 95.0, 76.36, 0.14; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 76.34, 0.14; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 76.33, 0.12; GCA_019118725.1, s__Parabacteroides intestinavium, 95.0, 76.26, 0.15; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 75.91, 0.11	14.38	11	0.9499217305274674	Genome has more than 73.3% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome domain questionable ( 15.0% Bacterial, 5.7% Archaeal)
STP294.12602_R.bin.56.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.1%)
STP294.12602_R.bin.57.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.58.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.23	11	0.8739317487493128	N/A
STP294.12602_R.bin.59.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.6.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
