user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP51B.12603_R.bin.120.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	ANI	classification based on placement in class-level tree	GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.36, 0.39; GCA_019118565.1, s__Alistipes avicola, 95.0, 78.03, 0.29; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 77.98, 0.32; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 77.82, 0.23; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 77.79, 0.26; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.69, 0.19; GCF_000210575.1, s__Alistipes shahii, 95.0, 77.67, 0.3; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 77.64, 0.26; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 77.62, 0.24; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 77.58, 0.3; GCF_900107675.1, s__Alistipes timonensis, 95.0, 77.57, 0.28; GCA_019118605.1, s__Alistipes faecavium, 95.0, 77.57, 0.22; GCF_006542685.1, s__Alistipes dispar, 95.0, 77.56, 0.27; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 77.56, 0.28; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 77.53, 0.24; GCA_900544265.1, s__Alistipes merdavium, 95.0, 77.51, 0.26; GCF_006542665.1, s__Alistipes communis, 95.0, 77.49, 0.23; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 77.49, 0.27; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 77.48, 0.3; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 77.46, 0.25; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 77.43, 0.26; GCF_900083545.1, s__Alistipes provencensis, 95.0, 77.43, 0.29; GCA_017536555.1, s__Alistipes sp017536555, 95.0, 77.43, 0.03; GCF_900604385.1, s__Alistipes megaguti, 95.0, 77.43, 0.26; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 77.42, 0.2; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 77.42, 0.26; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 77.37, 0.22; GCF_015553985.1, s__Alistipes sp900549305, 95.0, 77.37, 0.29; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 77.35, 0.27; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 77.35, 0.29; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 77.32, 0.2; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 77.32, 0.25; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 77.32, 0.22; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 77.31, 0.23; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 77.27, 0.22; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 77.26, 0.25; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 77.25, 0.19; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 77.25, 0.19; GCA_017628595.1, s__Alistipes sp017628595, 95.0, 77.2, 0.06; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.19, 0.15; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 77.16, 0.05; GCA_015060015.1, s__Alistipes sp015060015, 95.0, 77.14, 0.07; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 77.12, 0.05; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.11, 0.23; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 77.1, 0.12; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 77.05, 0.06; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 77.02, 0.19; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 76.98, 0.11; GCA_015059905.1, s__Alistipes sp015059905, 95.0, 76.96, 0.05; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 76.95, 0.13; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 76.91, 0.15; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 76.89, 0.12; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 76.89, 0.15; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 76.88, 0.14; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 76.88, 0.11; GCA_910574205.1, s__Alistipes sp002362235, 95.0, 76.87, 0.12; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 76.86, 0.14; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 76.85, 0.13; GCA_017465605.1, s__Alistipes sp017465605, 95.0, 76.85, 0.05; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 76.84, 0.11; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 76.82, 0.16; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 76.8, 0.04; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 76.79, 0.23; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 76.78, 0.19; GCA_015059925.1, s__Alistipes sp015059925, 95.0, 76.78, 0.09; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 76.76, 0.13; GCA_905213895.1, s__Alistipes sp900548155, 95.0, 76.75, 0.1; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.74, 0.1; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.71, 0.04; GCA_017463585.1, s__Alistipes sp017463585, 95.0, 76.71, 0.1; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 76.66, 0.13; GCA_017555695.1, s__Alistipes sp017555695, 95.0, 76.58, 0.07; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 76.56, 0.15; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.56, 0.08; GCA_017442365.1, s__Alistipes sp017442365, 95.0, 76.54, 0.1; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.5, 0.06; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 76.49, 0.04; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.49, 0.06; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.45, 0.06; GCA_017416915.1, s__Alistipes sp017416915, 95.0, 76.44, 0.06; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.4, 0.09; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 76.4, 0.12; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 76.36, 0.12; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.36, 0.1; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.28, 0.1; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 76.25, 0.1; GCA_017532885.1, s__Alistipes sp017532885, 95.0, 76.23, 0.05; GCA_017425655.1, s__Alistipes sp017425655, 95.0, 76.22, 0.09; GCA_017935185.1, s__Alistipes sp017935185, 95.0, 76.15, 0.05; GCA_017380275.1, s__Alistipes sp017380275, 95.0, 76.13, 0.04; GCA_017560305.1, s__Alistipes sp017560305, 95.0, 76.1, 0.06; GCA_017546725.1, s__Alistipes sp017546725, 95.0, 76.1, 0.05; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.08, 0.05; GCA_017383445.1, s__Alistipes sp017383445, 95.0, 76.07, 0.05; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 75.95, 0.05; GCA_017391185.1, s__Alistipes sp017391185, 95.0, 75.93, 0.03; GCA_017531305.1, s__Alistipes sp017531305, 95.0, 75.88, 0.03; GCA_017555805.1, s__Alistipes sp017555805, 95.0, 75.75, 0.05; GCA_017934845.1, s__Alistipes sp017934845, 95.0, 75.75, 0.03; GCA_017379895.1, s__Alistipes sp017379895, 95.0, 75.27, 0.06	76.85	11	0.9607187371642448	N/A
STP51B.12603_R.bin.121.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
STP51B.12603_R.bin.122.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
STP51B.12603_R.bin.123.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__	ANI	classification based on placement in class-level tree	GCA_900766945.1, s__Fimenecus sp900766945, 95.0, 77.52, 0.04; GCA_017503135.1, s__Fimenecus sp017503135, 95.0, 77.26, 0.13; GCA_016290515.1, s__Fimenecus sp016290515, 95.0, 77.13, 0.05; GCA_018712805.1, s__Fimenecus excrementavium, 95.0, 77.09, 0.03; GCA_017624735.1, s__Fimenecus sp017624735, 95.0, 77.07, 0.09; GCA_004555265.1, s__Fimenecus sp004555265, 95.0, 76.97, 0.04; GCA_017399405.1, s__Fimenecus sp017399405, 95.0, 76.97, 0.11; GCA_004556705.1, s__Fimenecus sp004556705, 95.0, 76.77, 0.09; GCA_017631955.1, s__Fimenecus sp017631955, 95.0, 76.73, 0.11; GCA_000432435.1, s__Fimenecus sp000432435, 95.0, 76.69, 0.06; GCA_017466205.1, s__Fimenecus sp017466205, 95.0, 76.66, 0.07; GCA_017438845.1, s__Fimenecus sp017438845, 95.0, 76.64, 0.05; GCA_900315985.1, s__Fimenecus sp900315985, 95.0, 76.59, 0.08; GCA_017399175.1, s__Fimenecus sp017399175, 95.0, 76.58, 0.08; GCA_900540295.1, s__Fimenecus sp900540295, 95.0, 76.56, 0.04; GCA_002437245.1, s__Fimenecus sp002437245, 95.0, 76.48, 0.07; GCA_017546665.1, s__Fimenecus sp017546665, 95.0, 76.47, 0.1; GCA_002314305.1, s__Fimenecus stercoravium, 95.0, 76.42, 0.02; GCA_900545625.1, s__Fimenecus sp900545625, 95.0, 76.33, 0.03; GCA_002361875.1, s__Fimenecus sp002361875, 95.0, 76.33, 0.07; GCA_015066635.1, s__Fimenecus sp015066635, 95.0, 76.25, 0.06; GCA_002490525.1, s__Fimenecus sp002490525, 95.0, 76.25, 0.04; GCA_904501895.1, s__Fimenecus sp904501895, 95.0, 76.21, 0.08; GCA_002490425.1, s__Fimenecus sp002490425, 95.0, 76.21, 0.07; GCA_018714805.1, s__Fimenecus excrementigallinarum, 95.0, 76.18, 0.02	80.9	11	0.8914848296025165	N/A
STP51B.12603_R.bin.124.fa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__	N/A	N/A	N/A	N/A	N/A	GCF_001006805.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__Microvirga massiliensis	75.93	0.12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003290125.1, s__Microvirga flavescens, 95.0, 78.46, 0.17; GCF_000518665.1, s__Microvirga flocculans, 95.0, 78.26, 0.16; GCF_900102135.1, s__Microvirga guangxiensis, 95.0, 78.25, 0.13; GCF_014699075.1, s__Microvirga sp014699075, 95.0, 78.18, 0.15; GCF_018383585.1, s__Microvirga sp018383585, 95.0, 77.97, 0.16; GCF_016743775.1, s__Microvirga aerilata, 95.0, 77.97, 0.15; GCF_013520865.1, s__Microvirga mediterraneensis, 95.0, 77.94, 0.18; GCF_015694465.1, s__Microvirga sp015694465, 95.0, 77.89, 0.18; GCF_016735695.1, s__Microvirga zambiensis, 95.0, 77.88, 0.18; GCF_015694425.1, s__Microvirga sp015694425, 95.0, 77.87, 0.15; GCF_000262405.1, s__Microvirga lotononidis, 95.0, 77.84, 0.18; GCF_016734765.1, s__Microvirga soli, 95.0, 77.82, 0.16; GCF_016892705.1, s__Microvirga sp016892705, 95.0, 77.8, 0.16; GCF_009910705.1, s__Microvirga sp009910705, 95.0, 77.69, 0.15; GCF_002741015.1, s__Microvirga ossetica, 95.0, 77.68, 0.19; GCF_003347665.1, s__Microvirga calopogonii, 95.0, 77.6, 0.18; GCF_016811235.1, s__Microvirga arabica, 95.0, 77.55, 0.18; GCF_016864375.1, s__Microvirga sp016864375, 95.0, 77.55, 0.17; GCF_009363855.1, s__Microvirga thermotolerans, 95.0, 77.55, 0.13; GCF_001017175.1, s__Microvirga vignae, 95.0, 77.52, 0.15; GCF_017921815.1, s__Microvirga sp017921815, 95.0, 77.5, 0.16; GCF_008757455.1, s__Microvirga brassicacearum, 95.0, 77.48, 0.16; GCF_004458765.1, s__Microvirga pakistanensis, 95.0, 77.47, 0.15; GCF_003151255.1, s__Microvirga sp003151255, 95.0, 77.45, 0.16; GCF_018069605.1, s__Microvirga sp018069605, 95.0, 77.41, 0.16; GCF_000739015.1, s__Microvirga sp000739015, 95.0, 77.35, 0.14; GCF_016427565.1, s__Microvirga sp016427565, 95.0, 77.34, 0.17; GCA_000517005.1, s__Microvirga lupini, 95.0, 77.34, 0.19; GCF_014191055.1, s__Microvirga lupini_A, 95.0, 77.33, 0.16; GCA_000745135.1, s__Microvirga sp000745135, 95.0, 77.33, 0.12; GCF_003350535.1, s__Microvirga subterranea, 95.0, 77.33, 0.16; GCF_009830105.1, s__Microvirga makkahensis, 95.0, 77.26, 0.16; GCF_016892765.1, s__Microvirga sp016892765, 95.0, 77.2, 0.17; GCF_003075415.1, s__Microvirga sp003075415, 95.0, 77.16, 0.16; GCF_011777495.1, s__Microvirga sp011777495, 95.0, 77.07, 0.17; GCF_003332305.1, s__Microvirga aerophila, 95.0, 76.94, 0.16	57.27	11	0.944841941954023	N/A
STP51B.12603_R.bin.125.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCF_002075345.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	98.69	0.86	GCF_002075345.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	98.69	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900079995.3, s__Citrobacter europaeus, 95.0, 93.61, 0.9; GCF_004353845.1, s__Citrobacter freundii_E, 95.0, 93.59, 0.85; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 93.07, 0.85; GCF_011064845.1, s__Citrobacter freundii, 95.0, 92.93, 0.85; GCF_018035235.1, s__Citrobacter freundii_A, 95.0, 92.41, 0.87; GCF_003818115.1, s__Citrobacter youngae, 95.0, 91.64, 0.86; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 91.61, 0.82; GCA_000759755.1, s__Citrobacter werkmanii, 95.0, 91.61, 0.82; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 90.2, 0.85; GCF_018342065.1, s__Citrobacter sp018342065, 95.0, 89.38, 0.83; GCF_004684345.1, s__Citrobacter tructae, 95.0, 88.91, 0.79; GCF_015672735.1, s__Citrobacter sp015672735, 95.0, 88.26, 0.78; GCF_001037495.1, s__Citrobacter murliniae, 95.0, 87.9, 0.8; GCF_013337685.1, s__Citrobacter gillenii, 95.0, 87.82, 0.81; GCF_016811995.1, s__Citrobacter sp016811995, 95.0, 84.74, 0.69; GCF_010231475.1, s__Citrobacter sp010231475, 95.0, 84.26, 0.67	25.54	11	N/A	N/A
STP51B.12603_R.bin.126.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCF_002075345.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	98.5	0.93	GCF_002075345.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	98.5	0.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900079995.3, s__Citrobacter europaeus, 95.0, 93.14, 0.87; GCF_004353845.1, s__Citrobacter freundii_E, 95.0, 92.52, 0.88; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 91.65, 0.84; GCF_011064845.1, s__Citrobacter freundii, 95.0, 91.61, 0.86; GCF_018035235.1, s__Citrobacter freundii_A, 95.0, 91.53, 0.84; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 90.41, 0.85; GCA_000759755.1, s__Citrobacter werkmanii, 95.0, 90.11, 0.84; GCF_003818115.1, s__Citrobacter youngae, 95.0, 88.36, 0.82; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 87.11, 0.81; GCF_018342065.1, s__Citrobacter sp018342065, 95.0, 86.69, 0.82; GCF_004684345.1, s__Citrobacter tructae, 95.0, 86.46, 0.81; GCF_015672735.1, s__Citrobacter sp015672735, 95.0, 86.1, 0.82; GCF_001037495.1, s__Citrobacter murliniae, 95.0, 86.07, 0.8; GCF_013337685.1, s__Citrobacter gillenii, 95.0, 85.9, 0.79; GCF_010231475.1, s__Citrobacter sp010231475, 95.0, 82.46, 0.63; GCF_016811995.1, s__Citrobacter sp016811995, 95.0, 82.34, 0.68	13.22	11	N/A	N/A
STP51B.12603_R.bin.127.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.4%)
STP51B.12603_R.bin.128.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_000723505.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans hirudinis	76.27	0.05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002315675.1, s__Mucinivorans sp002315675, 95.0, 74.48, 0.01	20.33	11	0.9042426178729807	N/A
STP51B.12603_R.bin.129.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000231275.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	79.42	0.44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900549685.1, s__Alistipes_A sp900549685, 95.0, 77.51, 0.23; GCF_009557455.1, s__Alistipes_A pullistercoris, 95.0, 77.36, 0.2; GCA_910583985.1, s__Alistipes_A sp910583985, 95.0, 77.32, 0.25; GCA_900545315.1, s__Alistipes_A sp900545315, 95.0, 77.1, 0.2; GCF_000321205.1, s__Alistipes_A ihumii, 95.0, 77.06, 0.22; GCA_900539755.1, s__Alistipes_A sp900539755, 95.0, 76.78, 0.16; GCA_900546005.1, s__Alistipes_A pullicola, 95.0, 76.34, 0.12; GCA_019119305.1, s__Alistipes_A merdigallinarum, 95.0, 76.05, 0.1	31.71	11	0.9663075579587406	Genome has more than 44.2% of markers with multiple hits
STP51B.12603_R.bin.13.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP51B.12603_R.bin.130.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
